ENSEMBL	ENTREZID	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000092257	100039556	Gm2308	glyceraldehyde-3-phosphate dehydrogenase pseudogene	12.1988756719596	-0.214103074804044	0.316450511146859	-0.676218327387209	0.498902038061567	0.637943367097221
ENSMUSG00000031708	106529	Tecr	trans-2,3-enoyl-CoA reductase	4663.94601414117	-0.0739294401887332	0.109397885585636	-0.675684940884691	0.499240699073364	0.638296907240446
ENSMUSG00000046167	235379	Gldn	gliomedin	16.9006958295676	0.224156988571978	0.307436952163493	0.675685738050888	0.49924019284064	0.638296907240446
ENSMUSG00000019794	23924	Katna1	katanin p60 (ATPase-containing) subunit A1	1398.66012859826	0.0587795487466604	0.0870478205339909	0.675409192798657	0.499415826601904	0.638481055528661
ENSMUSG00000025873	76577	Faf2	Fas associated factor family member 2	2788.646768231	0.0417744844031918	0.0618593866730515	0.675271065023163	0.499503563774306	0.638553463135175
ENSMUSG00000071252	72371	2210408I21Rik	RIKEN cDNA 2210408I21 gene	132.643831888035	0.108652971536367	0.161821784416868	0.674875937838926	0.49975458919863	0.638794821977606
ENSMUSG00000014592	100072	Camta1	calmodulin binding transcription activator 1	303.858486256863	-0.0740810048694229	0.109740516022223	-0.674787728144528	0.499810638210312	0.638826694704564
ENSMUSG00000009394	20965	Syn2	synapsin II	367.458042354787	0.115842853145735	0.174203435325881	0.674724278995822	0.499850956273733	0.638838458401014
ENSMUSG00000058975	16502	Kcnc1	potassium voltage gated channel, Shaw-related subfamily, member 1	6.22937515217807	-0.242058605710773	0.348409865972584	-0.674515721652995	0.499983493903444	0.638888542247045
ENSMUSG00000032611	112418	1700102P08Rik	RIKEN cDNA 1700102P08 gene	16.2768675524119	-0.202381609776633	0.299988748499091	-0.674340119900707	0.500095102803515	0.638951627303159
ENSMUSG00000058240	66609	Cryzl1	crystallin, zeta (quinone reductase)-like 1	1281.4237373199	-0.0556091583443218	0.0824603682723799	-0.674222135525265	0.500170098694985	0.639007682558984
ENSMUSG00000031537	16150	Ikbkb	inhibitor of kappaB kinase beta	2154.05419225392	0.0408135162345143	0.0605456140564388	0.674121470004937	0.500234090701571	0.639049673362659
ENSMUSG00000047141	72020	Zfp654	zinc finger protein 654	1350.07531434507	0.0902053881973704	0.133815946020236	0.674057355121272	0.5002748501188	0.639061981126063
ENSMUSG00000053877	100043597	Srcap	Snf2-related CREBBP activator protein	5334.01363838143	-0.0620089562921657	0.0920828141041226	-0.673437846748939	0.500668777641319	0.639485620064172
ENSMUSG00000022503	26425	Nubp1	nucleotide binding protein 1	864.846679018418	0.061352392886581	0.0911459267927327	0.673179574730535	0.500833053930468	0.639655652108756
ENSMUSG00000085175	100503272	Gm11423	predicted gene 11423	66.8506673302362	-0.136567615494149	0.202488009139021	-0.673058876031321	0.500909835240552	0.639713922818873
ENSMUSG00000028602	21941	Tnfrsf8	tumor necrosis factor receptor superfamily, member 8	10.5913495366787	0.235473030554427	0.334844410349908	0.672516858378554	0.501254711420572	0.640074739404638
ENSMUSG00000030532	68695	Hddc3	HD domain containing 3	592.282290898319	-0.0604420108261572	0.0898809617425404	-0.672205495555588	0.501452882904145	0.640287972126113
ENSMUSG00000063576	71765	Klhdc3	kelch domain containing 3	2406.16474291431	-0.0524584168391161	0.0780899392089169	-0.671721102703511	0.501761264375396	0.640641892926785
ENSMUSG00000000248	70809	Clec2g	C-type lectin domain family 2, member g	8.79382181330372	0.242814872468718	0.343496294899061	0.671111964833694	0.502149205344771	0.64098775241672
ENSMUSG00000090100	140810	Ttbk2	tau tubulin kinase 2	1027.14218168947	0.096214148190318	0.143259823168134	0.671136114615789	0.50213382207922	0.64098775241672
ENSMUSG00000026736	74629	4930426L09Rik	RIKEN cDNA 4930426L09 gene	12.5390973921765	0.233433222026145	0.330427433409785	0.671034964454654	0.502198255786624	0.641000533868642
ENSMUSG00000057147	66632	Dph6	diphthamine biosynthesis 6	679.006833721867	-0.0725595236804894	0.108163528799922	-0.67090418994428	0.502281566995914	0.641067018932063
ENSMUSG00000039065	68073	Atpsckmt	ATP synthase C subunit lysine N-methyltransferase	581.767611084697	0.0630634925163062	0.0943293171204425	0.670658328030484	0.502438215575443	0.64122709113594
ENSMUSG00000024668	66072	Sdhaf2	succinate dehydrogenase complex assembly factor 2	1427.26082969719	-0.0518820923763434	0.0773401565178375	-0.670594475238307	0.502478903000326	0.641228309901299
ENSMUSG00000063511	20637	Snrnp70	small nuclear ribonucleoprotein 70 (U1)	8212.79931513092	0.0510449608293759	0.0761280149560266	0.670558806829168	0.502501631906872	0.641228309901299
ENSMUSG00000031171	54632	Ftsj1	FtsJ RNA methyltransferase homolog 1 (E. coli)	703.973672176805	-0.0594650780901546	0.0886804185157874	-0.669799531383722	0.502985592358594	0.641646485387179
ENSMUSG00000027284	68968	Cdan1	congenital dyserythropoietic anemia, type I (human)	914.585692066962	0.0656349440394341	0.0979320373046454	0.669729291911245	0.503030375282443	0.641663746601586
ENSMUSG00000020251	74782	Glt8d2	glycosyltransferase 8 domain containing 2	57.8505508680193	-0.148722962276058	0.221467804098792	-0.66947488326848	0.503192597477846	0.641830801479476
ENSMUSG00000051008	100504140	4930412M03Rik	RIKEN cDNA 4930412M03 gene	10.5818654120655	0.218010331441529	0.348360277527999	0.669123436823133	0.503416740715435	0.642065717605078
ENSMUSG00000057667	232946	Bloc1s3	biogenesis of lysosomal organelles complex-1, subunit 3	375.754614398148	0.0970603278022077	0.145254904563463	0.669088048075506	0.503439313643296	0.642065717605078
ENSMUSG00000021275	104859	Tecpr2	tectonin beta-propeller repeat containing 2	741.631940145146	-0.0620486067339971	0.0927420660071088	-0.668912129299176	0.503551532436644	0.642115694366567
ENSMUSG00000028457	320571	Atp8b5	ATPase, class I, type 8B, member 5	6.45131087789323	-0.235994721068671	0.347757192859139	-0.668830519865357	0.503603595674305	0.642115694366567
ENSMUSG00000035245	101351	Eogt	EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase	616.885757688417	-0.0748626941685649	0.11208824267736	-0.668762175168323	0.50364719877849	0.642131413643813
ENSMUSG00000021577	66945	Sdha	succinate dehydrogenase complex, subunit A, flavoprotein (Fp)	31705.6639890914	0.0349620549218951	0.0523013626331372	0.668544113592068	0.503786332794876	0.642229044141587
ENSMUSG00000087097	75887	4930586N03Rik	RIKEN cDNA 4930586N03 gene	39.7661815801021	0.164858503483169	0.247433280397635	0.668311219378983	0.503934953164954	0.642378621616864
ENSMUSG00000054385	26367	Ceacam2	carcinoembryonic antigen-related cell adhesion molecule 2	5.69195063555478	0.199091816885456	0.347855674806827	0.668133597634167	0.504048317213987	0.642483241186838
ENSMUSG00000027855	20957	Sycp1	synaptonemal complex protein 1	9.61696890915652	-0.230285101029507	0.335284119732639	-0.667965217851488	0.504155795160774	0.642580345536099
ENSMUSG00000029029	59002	Wrap73	WD repeat containing, antisense to Trp73	439.59223685688	-0.070462548702495	0.105506230252607	-0.667814207009101	0.504252196679024	0.642663321056097
ENSMUSG00000057378	20192	Ryr3	ryanodine receptor 3	5.66987686798288	0.209092523429901	0.346994690508444	0.667488096554889	0.50446041054541	0.642848879674675
ENSMUSG00000026154	68002	Sdhaf4	succinate dehydrogenase complex assembly factor 4	354.466295169098	0.0840258548035317	0.126404429608811	0.666946214264456	0.504806489892585	0.643170142753619
ENSMUSG00000079501	380687	Gm5138	glyceraldehyde-3-phosphate dehydrogenase pseudogene	3.90398304495871	-0.219290261394651	0.335510152383373	-0.666824928423632	0.504883967622951	0.643189031658151
ENSMUSG00000010607	66268	Pigyl	phosphatidylinositol glycan anchor biosynthesis, class Y-like	350.694357526336	-0.0923759809203331	0.138580911022804	-0.665980547075133	0.505423534400441	0.643748101544529
ENSMUSG00000020949	30795	Fkbp3	FK506 binding protein 3	1660.54583234299	-0.0564970863248594	0.084819701486195	-0.66594190508714	0.505448234219723	0.643748101544529
ENSMUSG00000024077	268980	Strn	striatin, calmodulin binding protein	1683.16187110532	0.0759245720982004	0.11399960167434	0.666078467996714	0.505360946546989	0.643748101544529
ENSMUSG00000039145	227541	Camk1d	calcium/calmodulin-dependent protein kinase ID	468.234048848305	-0.0737028303228297	0.110838984368732	-0.66564583360593	0.505637503132519	0.643909273355882
ENSMUSG00000024785	59028	Rcl1	RNA terminal phosphate cyclase-like 1	2330.5181112406	0.0411884145791444	0.0619517401161831	0.665460579319978	0.505755949174056	0.644020165495021
ENSMUSG00000002500	66211	Rpl3l	ribosomal protein L3-like	3.34574960856514	0.179612965913186	0.325769429024914	0.665288696469931	0.50586585897991	0.644080231711243
ENSMUSG00000027479	13589	Mapre1	microtubule-associated protein, RP/EB family, member 1	3974.86873676716	-0.0471603871873339	0.070905592406265	-0.66512140353675	0.50597284585178	0.644176503443216
ENSMUSG00000074733	414758	Zfp950	zinc finger protein 950	838.755759401132	-0.0810439401180885	0.121868175454471	-0.665062497181175	0.506010520371083	0.644184524073604
ENSMUSG00000034647	106585	Ankrd12	ankyrin repeat domain 12	1455.74506062246	-0.0683907863495099	0.102912898609133	-0.664603292005962	0.506304263116468	0.64445509646827
ENSMUSG00000035769	102448	Xylb	xylulokinase homolog (H. influenzae)	116.395050508428	-0.105883958192288	0.159621373078908	-0.664583039856755	0.506317220004367	0.64445509646827
ENSMUSG00000025821	101095	Zfp282	zinc finger protein 282	588.136042668012	-0.0603573427544365	0.0908934036469387	-0.664453278391196	0.506400242727229	0.644520814757963
ENSMUSG00000022095	239170	Fam160b2	family with sequence similarity 160, member B2	1002.34036252243	-0.055202890382801	0.0831358242105171	-0.664223812506193	0.506547074886952	0.644547876895073
ENSMUSG00000071724	100503915	Smpd5	sphingomyelin phosphodiesterase 5	185.849084534394	-0.139460491056068	0.209771744829474	-0.664358872064158	0.506460649366787	0.644547876895073
ENSMUSG00000042678	17910	Myo15	myosin XV	25.8623608098142	0.181758226820609	0.270597049913508	0.664064118715264	0.506649274022378	0.644598022941347
ENSMUSG00000027884	229725	Clcc1	chloride channel CLIC-like 1	965.508958459954	0.0574992944973121	0.0866288446009702	0.663882414324033	0.50676557245005	0.644706037148796
ENSMUSG00000026163	77629	Sphkap	SPHK1 interactor, AKAP domain containing	11.2660645190055	0.210326692838799	0.335976758157602	0.663764462355246	0.506841074164641	0.644747255412851
ENSMUSG00000037857	68564	Nufip2	nuclear fragile X mental retardation protein interacting protein 2	2657.38821988927	-0.0856329815979279	0.129081342042761	-0.663428280219789	0.50705629866168	0.644916057989322
ENSMUSG00000048949	621205	Gm6206	ring finger and WD repeat domain 2 (Rfwd2) pseudogene	19.4813020538454	-0.20889285141548	0.316012802027787	-0.663182505481948	0.507213674534812	0.645050715949153
ENSMUSG00000023235	20300	Ccl25	chemokine (C-C motif) ligand 25	327.750444947859	0.0802841135735691	0.121096645573715	0.663044637848927	0.507301965950587	0.645090177364398
ENSMUSG00000042993	387510	Ifnk	interferon kappa	3.28354554654027	0.26789284689287	0.337744531264122	0.663018239313382	0.507318872681811	0.645090177364398
ENSMUSG00000019920	110829	Lims1	LIM and senescent cell antigen-like domains 1	3569.2386515522	-0.0785403142340572	0.118598637181065	-0.662278217122761	0.507792934376335	0.645573035827549
ENSMUSG00000020108	74747	Ddit4	DNA-damage-inducible transcript 4	4665.59124383974	0.131345808473728	0.197859922064076	0.66231077787769	0.50777207091488	0.645573035827549
ENSMUSG00000024033	22092	Rsph1	radial spoke head 1 homolog (Chlamydomonas)	9.76924352098242	0.220587033576249	0.341816431595302	0.661784544763499	0.508109312446736	0.645915371486246
ENSMUSG00000074405	319748	Zfp865	zinc finger protein 865	1244.1610961969	0.0686677912127515	0.103773628066877	0.661759874242375	0.508125125669484	0.645915371486246
ENSMUSG00000028670	26394	Lypla2	lysophospholipase 2	1800.59817039068	0.0779147335104062	0.117945532815181	0.660862468584668	0.508700517005588	0.646421852204395
ENSMUSG00000044279	224912	Crb3	crumbs family member 3	5.71219155620379	0.224673110180282	0.346076831072599	0.660796099208404	0.508743084747115	0.646421852204395
ENSMUSG00000063320	544717	1190007I07Rik	RIKEN cDNA 1190007I07 gene	153.777528622682	-0.0983217443881136	0.148686302682007	-0.660794755621161	0.508743946511339	0.646421852204395
ENSMUSG00000006378	26912	Gcat	glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase)	230.997309214764	0.0890853469892512	0.136263863456048	0.660438754401199	0.508972309302484	0.646526970276852
ENSMUSG00000027954	13636	Efna1	ephrin A1	52.8249982603316	-0.1354279727507	0.206377381236562	-0.660420344972415	0.508984119791303	0.646526970276852
ENSMUSG00000046881	258335	Olfr374	olfactory receptor 374	3.51071227500673	-0.225038641323765	0.339209546943752	-0.660473296799359	0.508950149164953	0.646526970276852
ENSMUSG00000061479	53607	Snrpa	small nuclear ribonucleoprotein polypeptide A	839.087811846626	-0.0874524531053108	0.132392497057877	-0.660473980077307	0.508949710823726	0.646526970276852
ENSMUSG00000020864	71452	Ankrd40	ankyrin repeat domain 40	3848.02575385533	0.0302418042727397	0.045826221877531	0.660311708089105	0.50905381823422	0.646575502380761
ENSMUSG00000036568	210982	Bicral	BRD4 interacting chromatin remodeling complex associated protein like	935.970877336424	-0.0699808948375941	0.106022869180495	-0.660168315656133	0.509145822539119	0.646652358553333
ENSMUSG00000101013	320770	A630072M18Rik	RIKEN cDNA A630072M18 gene	212.987899213901	0.0888257886989037	0.135259407092126	0.659992705651538	0.509258510338727	0.646715470947226
ENSMUSG00000026582	20339	Sele	selectin, endothelial cell	15.6344133887068	-0.213878828358565	0.340888306059056	-0.659873577521137	0.509334961522097	0.646746344086232
ENSMUSG00000065219	27209	Snord32a	small nucleolar RNA, C/D box 32A	11.3843704669771	0.221418132582482	0.330490604239107	0.659856657751651	0.509345820371828	0.646746344086232
ENSMUSG00000023175	12215	Bsg	basigin	92552.1811054798	-0.0494008833614191	0.0748764058447932	-0.659766509585742	0.509403678132065	0.646779810735734
ENSMUSG00000051730	75422	Mettl5	methyltransferase like 5	1060.91105391336	-0.0573017347361351	0.0868487224660793	-0.659536251083207	0.509551475363451	0.646927460559138
ENSMUSG00000020070	70432	Rufy2	RUN and FYVE domain-containing 2	798.528746707311	0.0628948685521413	0.0954019535460296	0.65919722632952	0.509769127812688	0.647104825987089
ENSMUSG00000028175	76131	Depdc1a	DEP domain containing 1a	18.6925233628144	-0.188933936163472	0.288198513264134	-0.659171372806034	0.509785727661269	0.647104825987089
ENSMUSG00000052373	13384	Mpp3	membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)	10.9016656581872	0.217580036988936	0.330361952287773	0.658940325199832	0.509934089643989	0.647253136039218
ENSMUSG00000043872	68310	Zmym1	zinc finger, MYM domain containing 1	467.855417906673	0.0659432896066209	0.100043897551139	0.658717498097057	0.51007719441489	0.647394755252922
ENSMUSG00000027953	19729	Slc50a1	solute carrier family 50 (sugar transporter), member 1	849.074797490665	0.0563063830952858	0.0855360995765168	0.658183964237452	0.510419927680585	0.647749672732417
ENSMUSG00000081399	100158261	Gm14921	glyceraldehyde-3-phosphate dehydrogenase pseudogene	7.12237608999856	-0.22609200367767	0.344741969412558	-0.658225481741778	0.510393253207391	0.647749672732417
ENSMUSG00000106484	100415948	Gm17833	legumain pseudogene	3.85947705684531	0.23301319011093	0.333193306775978	0.657910421044459	0.510595693955308	0.647932681600147
ENSMUSG00000035203	13854	Epn1	epsin 1	3856.94357318147	-0.067765087209077	0.103003411579885	-0.657853633814909	0.510632186782824	0.647938944380752
ENSMUSG00000085196	105246847	Gm14963	predicted gene 14963	17.5176236109399	0.205644242715322	0.317961017199407	0.657743776499108	0.510702787582658	0.647988483169394
ENSMUSG00000035435	381072	Abca17	ATP-binding cassette, sub-family A (ABC1), member 17	4.37520859915993	0.225952971634569	0.332319148150132	0.657688907086855	0.510738051818222	0.647993182965565
ENSMUSG00000038085	70873	Cnbd2	cyclic nucleotide binding domain containing 2	261.987933739703	-0.135051905705288	0.205372305565532	-0.657479133563024	0.510872883711194	0.648084154980428
ENSMUSG00000020780	217337	Srp68	signal recognition particle 68	3164.28433621131	-0.0404203502733995	0.0615151910347509	-0.6571666496973	0.511073767141535	0.648298936547016
ENSMUSG00000087050	100504178	Dhrs13os	dehydrogenase/reductase (SDR family) member 13, opposite strand	150.441321698323	0.108035355565351	0.164548374983237	0.657087179924612	0.511124861673643	0.648323695550951
ENSMUSG00000057110	26920	Cntrl	centriolin	854.184208327397	0.0691884004598076	0.105372459588724	0.656907371414519	0.511240478139959	0.648390233934748
ENSMUSG00000025739	64337	Gng13	guanine nucleotide binding protein (G protein), gamma 13	13.8439315226578	0.213879321838448	0.314492727150593	0.656763149361047	0.511333222465278	0.648467802573014
